dataset,type,perspective,src_img,src_state,tgt_img,tgt_state,action
VLABench,robot,3rd,images/ep_520/frame_058966.png,states/ep_520/state_058966.npy,images/ep_520/frame_058996.png,states/ep_520/state_058996.npy,actions/ep_520/action_058966to058995.npy
VLABench,robot,3rd,images/ep_3607/frame_414020.png,states/ep_3607/state_414020.npy,images/ep_3607/frame_414050.png,states/ep_3607/state_414050.npy,actions/ep_3607/action_414020to414049.npy
VLABench,robot,3rd,images/ep_4478/frame_515754.png,states/ep_4478/state_515754.npy,images/ep_4478/frame_515784.png,states/ep_4478/state_515784.npy,actions/ep_4478/action_515754to515783.npy
VLABench,robot,3rd,images/ep_1905/frame_218907.png,states/ep_1905/state_218907.npy,images/ep_1905/frame_218937.png,states/ep_1905/state_218937.npy,actions/ep_1905/action_218907to218936.npy
VLABench,robot,3rd,images/ep_1151/frame_130901.png,states/ep_1151/state_130901.npy,images/ep_1151/frame_130931.png,states/ep_1151/state_130931.npy,actions/ep_1151/action_130901to130930.npy
VLABench,robot,3rd,images/ep_120/frame_013947.png,states/ep_120/state_013947.npy,images/ep_120/frame_013977.png,states/ep_120/state_013977.npy,actions/ep_120/action_013947to013976.npy
VLABench,robot,3rd,images/ep_3555/frame_408060.png,states/ep_3555/state_408060.npy,images/ep_3555/frame_408090.png,states/ep_3555/state_408090.npy,actions/ep_3555/action_408060to408089.npy
VLABench,robot,3rd,images/ep_410/frame_047455.png,states/ep_410/state_047455.npy,images/ep_410/frame_047485.png,states/ep_410/state_047485.npy,actions/ep_410/action_047455to047484.npy
VLABench,robot,3rd,images/ep_4965/frame_570972.png,states/ep_4965/state_570972.npy,images/ep_4965/frame_571002.png,states/ep_4965/state_571002.npy,actions/ep_4965/action_570972to571001.npy
VLABench,robot,3rd,images/ep_804/frame_091669.png,states/ep_804/state_091669.npy,images/ep_804/frame_091699.png,states/ep_804/state_091699.npy,actions/ep_804/action_091669to091698.npy
VLABench,robot,3rd,images/ep_3273/frame_375878.png,states/ep_3273/state_375878.npy,images/ep_3273/frame_375908.png,states/ep_3273/state_375908.npy,actions/ep_3273/action_375878to375907.npy
VLABench,robot,3rd,images/ep_3533/frame_405437.png,states/ep_3533/state_405437.npy,images/ep_3533/frame_405467.png,states/ep_3533/state_405467.npy,actions/ep_3533/action_405437to405466.npy
VLABench,robot,3rd,images/ep_4609/frame_531187.png,states/ep_4609/state_531187.npy,images/ep_4609/frame_531217.png,states/ep_4609/state_531217.npy,actions/ep_4609/action_531187to531216.npy
VLABench,robot,3rd,images/ep_3308/frame_380381.png,states/ep_3308/state_380381.npy,images/ep_3308/frame_380411.png,states/ep_3308/state_380411.npy,actions/ep_3308/action_380381to380410.npy
VLABench,robot,3rd,images/ep_1865/frame_214130.png,states/ep_1865/state_214130.npy,images/ep_1865/frame_214160.png,states/ep_1865/state_214160.npy,actions/ep_1865/action_214130to214159.npy
VLABench,robot,3rd,images/ep_4789/frame_551790.png,states/ep_4789/state_551790.npy,images/ep_4789/frame_551820.png,states/ep_4789/state_551820.npy,actions/ep_4789/action_551790to551819.npy
VLABench,robot,3rd,images/ep_3336/frame_383611.png,states/ep_3336/state_383611.npy,images/ep_3336/frame_383641.png,states/ep_3336/state_383641.npy,actions/ep_3336/action_383611to383640.npy
VLABench,robot,3rd,images/ep_561/frame_063613.png,states/ep_561/state_063613.npy,images/ep_561/frame_063643.png,states/ep_561/state_063643.npy,actions/ep_561/action_063613to063642.npy
VLABench,robot,3rd,images/ep_2806/frame_322298.png,states/ep_2806/state_322298.npy,images/ep_2806/frame_322328.png,states/ep_2806/state_322328.npy,actions/ep_2806/action_322298to322327.npy
VLABench,robot,3rd,images/ep_1426/frame_162637.png,states/ep_1426/state_162637.npy,images/ep_1426/frame_162667.png,states/ep_1426/state_162667.npy,actions/ep_1426/action_162637to162666.npy
VLABench,robot,3rd,images/ep_3311/frame_380781.png,states/ep_3311/state_380781.npy,images/ep_3311/frame_380811.png,states/ep_3311/state_380811.npy,actions/ep_3311/action_380781to380810.npy
VLABench,robot,3rd,images/ep_2349/frame_269467.png,states/ep_2349/state_269467.npy,images/ep_2349/frame_269497.png,states/ep_2349/state_269497.npy,actions/ep_2349/action_269467to269496.npy
VLABench,robot,3rd,images/ep_2116/frame_243059.png,states/ep_2116/state_243059.npy,images/ep_2116/frame_243089.png,states/ep_2116/state_243089.npy,actions/ep_2116/action_243059to243088.npy
VLABench,robot,3rd,images/ep_1874/frame_215101.png,states/ep_1874/state_215101.npy,images/ep_1874/frame_215131.png,states/ep_1874/state_215131.npy,actions/ep_1874/action_215101to215130.npy
VLABench,robot,3rd,images/ep_3106/frame_356359.png,states/ep_3106/state_356359.npy,images/ep_3106/frame_356389.png,states/ep_3106/state_356389.npy,actions/ep_3106/action_356359to356388.npy
VLABench,robot,3rd,images/ep_2797/frame_321047.png,states/ep_2797/state_321047.npy,images/ep_2797/frame_321077.png,states/ep_2797/state_321077.npy,actions/ep_2797/action_321047to321076.npy
VLABench,robot,3rd,images/ep_3551/frame_407583.png,states/ep_3551/state_407583.npy,images/ep_3551/frame_407613.png,states/ep_3551/state_407613.npy,actions/ep_3551/action_407583to407612.npy
VLABench,robot,3rd,images/ep_3828/frame_439779.png,states/ep_3828/state_439779.npy,images/ep_3828/frame_439809.png,states/ep_3828/state_439809.npy,actions/ep_3828/action_439779to439808.npy
VLABench,robot,3rd,images/ep_2098/frame_240960.png,states/ep_2098/state_240960.npy,images/ep_2098/frame_240990.png,states/ep_2098/state_240990.npy,actions/ep_2098/action_240960to240989.npy
VLABench,robot,3rd,images/ep_4671/frame_537966.png,states/ep_4671/state_537966.npy,images/ep_4671/frame_537996.png,states/ep_4671/state_537996.npy,actions/ep_4671/action_537966to537995.npy
VLABench,robot,3rd,images/ep_2937/frame_337002.png,states/ep_2937/state_337002.npy,images/ep_2937/frame_337032.png,states/ep_2937/state_337032.npy,actions/ep_2937/action_337002to337031.npy
VLABench,robot,3rd,images/ep_2956/frame_338842.png,states/ep_2956/state_338842.npy,images/ep_2956/frame_338872.png,states/ep_2956/state_338872.npy,actions/ep_2956/action_338842to338871.npy
VLABench,robot,3rd,images/ep_2939/frame_337209.png,states/ep_2939/state_337209.npy,images/ep_2939/frame_337239.png,states/ep_2939/state_337239.npy,actions/ep_2939/action_337209to337238.npy
VLABench,robot,3rd,images/ep_3803/frame_436808.png,states/ep_3803/state_436808.npy,images/ep_3803/frame_436838.png,states/ep_3803/state_436838.npy,actions/ep_3803/action_436808to436837.npy
VLABench,robot,3rd,images/ep_3833/frame_440348.png,states/ep_3833/state_440348.npy,images/ep_3833/frame_440378.png,states/ep_3833/state_440378.npy,actions/ep_3833/action_440348to440377.npy
VLABench,robot,3rd,images/ep_1182/frame_134621.png,states/ep_1182/state_134621.npy,images/ep_1182/frame_134651.png,states/ep_1182/state_134651.npy,actions/ep_1182/action_134621to134650.npy
VLABench,robot,3rd,images/ep_2019/frame_232040.png,states/ep_2019/state_232040.npy,images/ep_2019/frame_232070.png,states/ep_2019/state_232070.npy,actions/ep_2019/action_232040to232069.npy
VLABench,robot,3rd,images/ep_301/frame_035030.png,states/ep_301/state_035030.npy,images/ep_301/frame_035060.png,states/ep_301/state_035060.npy,actions/ep_301/action_035030to035059.npy
VLABench,robot,3rd,images/ep_2726/frame_312886.png,states/ep_2726/state_312886.npy,images/ep_2726/frame_312916.png,states/ep_2726/state_312916.npy,actions/ep_2726/action_312886to312915.npy
VLABench,robot,3rd,images/ep_682/frame_077557.png,states/ep_682/state_077557.npy,images/ep_682/frame_077587.png,states/ep_682/state_077587.npy,actions/ep_682/action_077557to077586.npy
VLABench,robot,3rd,images/ep_2856/frame_327982.png,states/ep_2856/state_327982.npy,images/ep_2856/frame_328012.png,states/ep_2856/state_328012.npy,actions/ep_2856/action_327982to328011.npy
VLABench,robot,3rd,images/ep_3950/frame_454056.png,states/ep_3950/state_454056.npy,images/ep_3950/frame_454086.png,states/ep_3950/state_454086.npy,actions/ep_3950/action_454056to454085.npy
VLABench,robot,3rd,images/ep_4737/frame_545691.png,states/ep_4737/state_545691.npy,images/ep_4737/frame_545721.png,states/ep_4737/state_545721.npy,actions/ep_4737/action_545691to545720.npy
VLABench,robot,3rd,images/ep_1162/frame_132476.png,states/ep_1162/state_132476.npy,images/ep_1162/frame_132506.png,states/ep_1162/state_132506.npy,actions/ep_1162/action_132476to132505.npy
VLABench,robot,3rd,images/ep_3732/frame_428601.png,states/ep_3732/state_428601.npy,images/ep_3732/frame_428631.png,states/ep_3732/state_428631.npy,actions/ep_3732/action_428601to428630.npy
VLABench,robot,3rd,images/ep_3567/frame_409518.png,states/ep_3567/state_409518.npy,images/ep_3567/frame_409548.png,states/ep_3567/state_409548.npy,actions/ep_3567/action_409518to409547.npy
VLABench,robot,3rd,images/ep_1311/frame_149224.png,states/ep_1311/state_149224.npy,images/ep_1311/frame_149254.png,states/ep_1311/state_149254.npy,actions/ep_1311/action_149224to149253.npy
VLABench,robot,3rd,images/ep_4373/frame_502657.png,states/ep_4373/state_502657.npy,images/ep_4373/frame_502687.png,states/ep_4373/state_502687.npy,actions/ep_4373/action_502657to502686.npy
VLABench,robot,3rd,images/ep_2511/frame_288117.png,states/ep_2511/state_288117.npy,images/ep_2511/frame_288147.png,states/ep_2511/state_288147.npy,actions/ep_2511/action_288117to288146.npy
VLABench,robot,3rd,images/ep_4862/frame_559306.png,states/ep_4862/state_559306.npy,images/ep_4862/frame_559336.png,states/ep_4862/state_559336.npy,actions/ep_4862/action_559306to559335.npy
VLABench,robot,3rd,images/ep_4522/frame_520798.png,states/ep_4522/state_520798.npy,images/ep_4522/frame_520828.png,states/ep_4522/state_520828.npy,actions/ep_4522/action_520798to520827.npy
VLABench,robot,3rd,images/ep_1728/frame_197872.png,states/ep_1728/state_197872.npy,images/ep_1728/frame_197902.png,states/ep_1728/state_197902.npy,actions/ep_1728/action_197872to197901.npy
VLABench,robot,3rd,images/ep_896/frame_102483.png,states/ep_896/state_102483.npy,images/ep_896/frame_102513.png,states/ep_896/state_102513.npy,actions/ep_896/action_102483to102512.npy
VLABench,robot,3rd,images/ep_1692/frame_193827.png,states/ep_1692/state_193827.npy,images/ep_1692/frame_193857.png,states/ep_1692/state_193857.npy,actions/ep_1692/action_193827to193856.npy
VLABench,robot,3rd,images/ep_4111/frame_472556.png,states/ep_4111/state_472556.npy,images/ep_4111/frame_472586.png,states/ep_4111/state_472586.npy,actions/ep_4111/action_472556to472585.npy
VLABench,robot,3rd,images/ep_1865/frame_214250.png,states/ep_1865/state_214250.npy,images/ep_1865/frame_214280.png,states/ep_1865/state_214280.npy,actions/ep_1865/action_214250to214279.npy
VLABench,robot,3rd,images/ep_434/frame_050120.png,states/ep_434/state_050120.npy,images/ep_434/frame_050150.png,states/ep_434/state_050150.npy,actions/ep_434/action_050120to050149.npy
VLABench,robot,3rd,images/ep_4858/frame_558912.png,states/ep_4858/state_558912.npy,images/ep_4858/frame_558942.png,states/ep_4858/state_558942.npy,actions/ep_4858/action_558912to558941.npy
VLABench,robot,3rd,images/ep_4655/frame_536062.png,states/ep_4655/state_536062.npy,images/ep_4655/frame_536092.png,states/ep_4655/state_536092.npy,actions/ep_4655/action_536062to536091.npy
VLABench,robot,3rd,images/ep_4294/frame_492779.png,states/ep_4294/state_492779.npy,images/ep_4294/frame_492809.png,states/ep_4294/state_492809.npy,actions/ep_4294/action_492779to492808.npy
VLABench,robot,3rd,images/ep_689/frame_078490.png,states/ep_689/state_078490.npy,images/ep_689/frame_078520.png,states/ep_689/state_078520.npy,actions/ep_689/action_078490to078519.npy
VLABench,robot,3rd,images/ep_1336/frame_151929.png,states/ep_1336/state_151929.npy,images/ep_1336/frame_151959.png,states/ep_1336/state_151959.npy,actions/ep_1336/action_151929to151958.npy
VLABench,robot,3rd,images/ep_1287/frame_146592.png,states/ep_1287/state_146592.npy,images/ep_1287/frame_146622.png,states/ep_1287/state_146622.npy,actions/ep_1287/action_146592to146621.npy
VLABench,robot,3rd,images/ep_4348/frame_499340.png,states/ep_4348/state_499340.npy,images/ep_4348/frame_499370.png,states/ep_4348/state_499370.npy,actions/ep_4348/action_499340to499369.npy
VLABench,robot,3rd,images/ep_4296/frame_493123.png,states/ep_4296/state_493123.npy,images/ep_4296/frame_493153.png,states/ep_4296/state_493153.npy,actions/ep_4296/action_493123to493152.npy
VLABench,robot,3rd,images/ep_272/frame_031334.png,states/ep_272/state_031334.npy,images/ep_272/frame_031364.png,states/ep_272/state_031364.npy,actions/ep_272/action_031334to031363.npy
VLABench,robot,3rd,images/ep_454/frame_052269.png,states/ep_454/state_052269.npy,images/ep_454/frame_052299.png,states/ep_454/state_052299.npy,actions/ep_454/action_052269to052298.npy
VLABench,robot,3rd,images/ep_4690/frame_540311.png,states/ep_4690/state_540311.npy,images/ep_4690/frame_540341.png,states/ep_4690/state_540341.npy,actions/ep_4690/action_540311to540340.npy
VLABench,robot,3rd,images/ep_3278/frame_376566.png,states/ep_3278/state_376566.npy,images/ep_3278/frame_376596.png,states/ep_3278/state_376596.npy,actions/ep_3278/action_376566to376595.npy
VLABench,robot,3rd,images/ep_2566/frame_294808.png,states/ep_2566/state_294808.npy,images/ep_2566/frame_294838.png,states/ep_2566/state_294838.npy,actions/ep_2566/action_294808to294837.npy
VLABench,robot,3rd,images/ep_2822/frame_324055.png,states/ep_2822/state_324055.npy,images/ep_2822/frame_324085.png,states/ep_2822/state_324085.npy,actions/ep_2822/action_324055to324084.npy
VLABench,robot,3rd,images/ep_851/frame_097297.png,states/ep_851/state_097297.npy,images/ep_851/frame_097327.png,states/ep_851/state_097327.npy,actions/ep_851/action_097297to097326.npy
VLABench,robot,3rd,images/ep_4721/frame_543681.png,states/ep_4721/state_543681.npy,images/ep_4721/frame_543711.png,states/ep_4721/state_543711.npy,actions/ep_4721/action_543681to543710.npy
VLABench,robot,3rd,images/ep_344/frame_039785.png,states/ep_344/state_039785.npy,images/ep_344/frame_039815.png,states/ep_344/state_039815.npy,actions/ep_344/action_039785to039814.npy
VLABench,robot,3rd,images/ep_208/frame_023797.png,states/ep_208/state_023797.npy,images/ep_208/frame_023827.png,states/ep_208/state_023827.npy,actions/ep_208/action_023797to023826.npy
VLABench,robot,3rd,images/ep_940/frame_107181.png,states/ep_940/state_107181.npy,images/ep_940/frame_107211.png,states/ep_940/state_107211.npy,actions/ep_940/action_107181to107210.npy
VLABench,robot,3rd,images/ep_2163/frame_248516.png,states/ep_2163/state_248516.npy,images/ep_2163/frame_248546.png,states/ep_2163/state_248546.npy,actions/ep_2163/action_248516to248545.npy
VLABench,robot,3rd,images/ep_1413/frame_161086.png,states/ep_1413/state_161086.npy,images/ep_1413/frame_161116.png,states/ep_1413/state_161116.npy,actions/ep_1413/action_161086to161115.npy
VLABench,robot,3rd,images/ep_829/frame_094579.png,states/ep_829/state_094579.npy,images/ep_829/frame_094609.png,states/ep_829/state_094609.npy,actions/ep_829/action_094579to094608.npy
VLABench,robot,3rd,images/ep_2666/frame_306370.png,states/ep_2666/state_306370.npy,images/ep_2666/frame_306400.png,states/ep_2666/state_306400.npy,actions/ep_2666/action_306370to306399.npy
VLABench,robot,3rd,images/ep_2253/frame_258879.png,states/ep_2253/state_258879.npy,images/ep_2253/frame_258909.png,states/ep_2253/state_258909.npy,actions/ep_2253/action_258879to258908.npy
VLABench,robot,3rd,images/ep_246/frame_028163.png,states/ep_246/state_028163.npy,images/ep_246/frame_028193.png,states/ep_246/state_028193.npy,actions/ep_246/action_028163to028192.npy
VLABench,robot,3rd,images/ep_1857/frame_213205.png,states/ep_1857/state_213205.npy,images/ep_1857/frame_213235.png,states/ep_1857/state_213235.npy,actions/ep_1857/action_213205to213234.npy
VLABench,robot,3rd,images/ep_196/frame_022416.png,states/ep_196/state_022416.npy,images/ep_196/frame_022446.png,states/ep_196/state_022446.npy,actions/ep_196/action_022416to022445.npy
VLABench,robot,3rd,images/ep_4082/frame_469445.png,states/ep_4082/state_469445.npy,images/ep_4082/frame_469475.png,states/ep_4082/state_469475.npy,actions/ep_4082/action_469445to469474.npy
VLABench,robot,3rd,images/ep_688/frame_078366.png,states/ep_688/state_078366.npy,images/ep_688/frame_078396.png,states/ep_688/state_078396.npy,actions/ep_688/action_078366to078395.npy
VLABench,robot,3rd,images/ep_66/frame_007116.png,states/ep_66/state_007116.npy,images/ep_66/frame_007146.png,states/ep_66/state_007146.npy,actions/ep_66/action_007116to007145.npy
VLABench,robot,3rd,images/ep_368/frame_042277.png,states/ep_368/state_042277.npy,images/ep_368/frame_042307.png,states/ep_368/state_042307.npy,actions/ep_368/action_042277to042306.npy
VLABench,robot,3rd,images/ep_218/frame_025110.png,states/ep_218/state_025110.npy,images/ep_218/frame_025140.png,states/ep_218/state_025140.npy,actions/ep_218/action_025110to025139.npy
VLABench,robot,3rd,images/ep_4133/frame_475135.png,states/ep_4133/state_475135.npy,images/ep_4133/frame_475165.png,states/ep_4133/state_475165.npy,actions/ep_4133/action_475135to475164.npy
VLABench,robot,3rd,images/ep_75/frame_008279.png,states/ep_75/state_008279.npy,images/ep_75/frame_008309.png,states/ep_75/state_008309.npy,actions/ep_75/action_008279to008308.npy
VLABench,robot,3rd,images/ep_4839/frame_557097.png,states/ep_4839/state_557097.npy,images/ep_4839/frame_557127.png,states/ep_4839/state_557127.npy,actions/ep_4839/action_557097to557126.npy
VLABench,robot,3rd,images/ep_2272/frame_261045.png,states/ep_2272/state_261045.npy,images/ep_2272/frame_261075.png,states/ep_2272/state_261075.npy,actions/ep_2272/action_261045to261074.npy
VLABench,robot,3rd,images/ep_180/frame_020745.png,states/ep_180/state_020745.npy,images/ep_180/frame_020775.png,states/ep_180/state_020775.npy,actions/ep_180/action_020745to020774.npy
VLABench,robot,3rd,images/ep_1015/frame_115928.png,states/ep_1015/state_115928.npy,images/ep_1015/frame_115958.png,states/ep_1015/state_115958.npy,actions/ep_1015/action_115928to115957.npy
VLABench,robot,3rd,images/ep_3162/frame_362607.png,states/ep_3162/state_362607.npy,images/ep_3162/frame_362637.png,states/ep_3162/state_362637.npy,actions/ep_3162/action_362607to362636.npy
VLABench,robot,3rd,images/ep_3142/frame_360493.png,states/ep_3142/state_360493.npy,images/ep_3142/frame_360523.png,states/ep_3142/state_360523.npy,actions/ep_3142/action_360493to360522.npy
VLABench,robot,3rd,images/ep_2216/frame_254588.png,states/ep_2216/state_254588.npy,images/ep_2216/frame_254618.png,states/ep_2216/state_254618.npy,actions/ep_2216/action_254588to254617.npy
VLABench,robot,3rd,images/ep_2994/frame_343406.png,states/ep_2994/state_343406.npy,images/ep_2994/frame_343436.png,states/ep_2994/state_343436.npy,actions/ep_2994/action_343406to343435.npy
VLABench,robot,3rd,images/ep_3742/frame_429570.png,states/ep_3742/state_429570.npy,images/ep_3742/frame_429600.png,states/ep_3742/state_429600.npy,actions/ep_3742/action_429570to429599.npy
VLABench,robot,3rd,images/ep_4327/frame_496787.png,states/ep_4327/state_496787.npy,images/ep_4327/frame_496817.png,states/ep_4327/state_496817.npy,actions/ep_4327/action_496787to496816.npy
VLABench,robot,3rd,images/ep_2247/frame_258052.png,states/ep_2247/state_258052.npy,images/ep_2247/frame_258082.png,states/ep_2247/state_258082.npy,actions/ep_2247/action_258052to258081.npy
VLABench,robot,3rd,images/ep_49/frame_005317.png,states/ep_49/state_005317.npy,images/ep_49/frame_005347.png,states/ep_49/state_005347.npy,actions/ep_49/action_005317to005346.npy
VLABench,robot,3rd,images/ep_1399/frame_159281.png,states/ep_1399/state_159281.npy,images/ep_1399/frame_159311.png,states/ep_1399/state_159311.npy,actions/ep_1399/action_159281to159310.npy
VLABench,robot,3rd,images/ep_1558/frame_177704.png,states/ep_1558/state_177704.npy,images/ep_1558/frame_177734.png,states/ep_1558/state_177734.npy,actions/ep_1558/action_177704to177733.npy
VLABench,robot,3rd,images/ep_4094/frame_470760.png,states/ep_4094/state_470760.npy,images/ep_4094/frame_470790.png,states/ep_4094/state_470790.npy,actions/ep_4094/action_470760to470789.npy
VLABench,robot,3rd,images/ep_1519/frame_173268.png,states/ep_1519/state_173268.npy,images/ep_1519/frame_173298.png,states/ep_1519/state_173298.npy,actions/ep_1519/action_173268to173297.npy
VLABench,robot,3rd,images/ep_3489/frame_400555.png,states/ep_3489/state_400555.npy,images/ep_3489/frame_400585.png,states/ep_3489/state_400585.npy,actions/ep_3489/action_400555to400584.npy
VLABench,robot,3rd,images/ep_773/frame_088264.png,states/ep_773/state_088264.npy,images/ep_773/frame_088294.png,states/ep_773/state_088294.npy,actions/ep_773/action_088264to088293.npy
VLABench,robot,3rd,images/ep_4599/frame_529899.png,states/ep_4599/state_529899.npy,images/ep_4599/frame_529929.png,states/ep_4599/state_529929.npy,actions/ep_4599/action_529899to529928.npy
VLABench,robot,3rd,images/ep_4521/frame_520714.png,states/ep_4521/state_520714.npy,images/ep_4521/frame_520744.png,states/ep_4521/state_520744.npy,actions/ep_4521/action_520714to520743.npy
VLABench,robot,3rd,images/ep_195/frame_022310.png,states/ep_195/state_022310.npy,images/ep_195/frame_022340.png,states/ep_195/state_022340.npy,actions/ep_195/action_022310to022339.npy
VLABench,robot,3rd,images/ep_1854/frame_212840.png,states/ep_1854/state_212840.npy,images/ep_1854/frame_212870.png,states/ep_1854/state_212870.npy,actions/ep_1854/action_212840to212869.npy
VLABench,robot,3rd,images/ep_239/frame_027337.png,states/ep_239/state_027337.npy,images/ep_239/frame_027367.png,states/ep_239/state_027367.npy,actions/ep_239/action_027337to027366.npy
VLABench,robot,3rd,images/ep_995/frame_113897.png,states/ep_995/state_113897.npy,images/ep_995/frame_113927.png,states/ep_995/state_113927.npy,actions/ep_995/action_113897to113926.npy
VLABench,robot,3rd,images/ep_4938/frame_567693.png,states/ep_4938/state_567693.npy,images/ep_4938/frame_567723.png,states/ep_4938/state_567723.npy,actions/ep_4938/action_567693to567722.npy
VLABench,robot,3rd,images/ep_1792/frame_205577.png,states/ep_1792/state_205577.npy,images/ep_1792/frame_205607.png,states/ep_1792/state_205607.npy,actions/ep_1792/action_205577to205606.npy
VLABench,robot,3rd,images/ep_3583/frame_411197.png,states/ep_3583/state_411197.npy,images/ep_3583/frame_411227.png,states/ep_3583/state_411227.npy,actions/ep_3583/action_411197to411226.npy
VLABench,robot,3rd,images/ep_2483/frame_285058.png,states/ep_2483/state_285058.npy,images/ep_2483/frame_285088.png,states/ep_2483/state_285088.npy,actions/ep_2483/action_285058to285087.npy
VLABench,robot,3rd,images/ep_4502/frame_518422.png,states/ep_4502/state_518422.npy,images/ep_4502/frame_518452.png,states/ep_4502/state_518452.npy,actions/ep_4502/action_518422to518451.npy
VLABench,robot,3rd,images/ep_3257/frame_374137.png,states/ep_3257/state_374137.npy,images/ep_3257/frame_374167.png,states/ep_3257/state_374167.npy,actions/ep_3257/action_374137to374166.npy
VLABench,robot,3rd,images/ep_3591/frame_412270.png,states/ep_3591/state_412270.npy,images/ep_3591/frame_412300.png,states/ep_3591/state_412300.npy,actions/ep_3591/action_412270to412299.npy
VLABench,robot,3rd,images/ep_2967/frame_340162.png,states/ep_2967/state_340162.npy,images/ep_2967/frame_340192.png,states/ep_2967/state_340192.npy,actions/ep_2967/action_340162to340191.npy
VLABench,robot,3rd,images/ep_152/frame_017658.png,states/ep_152/state_017658.npy,images/ep_152/frame_017688.png,states/ep_152/state_017688.npy,actions/ep_152/action_017658to017687.npy
VLABench,robot,3rd,images/ep_108/frame_012589.png,states/ep_108/state_012589.npy,images/ep_108/frame_012619.png,states/ep_108/state_012619.npy,actions/ep_108/action_012589to012618.npy
VLABench,robot,3rd,images/ep_1351/frame_153682.png,states/ep_1351/state_153682.npy,images/ep_1351/frame_153712.png,states/ep_1351/state_153712.npy,actions/ep_1351/action_153682to153711.npy
VLABench,robot,3rd,images/ep_4198/frame_481928.png,states/ep_4198/state_481928.npy,images/ep_4198/frame_481958.png,states/ep_4198/state_481958.npy,actions/ep_4198/action_481928to481957.npy
VLABench,robot,3rd,images/ep_3503/frame_402186.png,states/ep_3503/state_402186.npy,images/ep_3503/frame_402216.png,states/ep_3503/state_402216.npy,actions/ep_3503/action_402186to402215.npy
VLABench,robot,3rd,images/ep_2076/frame_238310.png,states/ep_2076/state_238310.npy,images/ep_2076/frame_238340.png,states/ep_2076/state_238340.npy,actions/ep_2076/action_238310to238339.npy
VLABench,robot,3rd,images/ep_284/frame_032939.png,states/ep_284/state_032939.npy,images/ep_284/frame_032969.png,states/ep_284/state_032969.npy,actions/ep_284/action_032939to032968.npy
VLABench,robot,3rd,images/ep_3182/frame_365021.png,states/ep_3182/state_365021.npy,images/ep_3182/frame_365051.png,states/ep_3182/state_365051.npy,actions/ep_3182/action_365021to365050.npy
VLABench,robot,3rd,images/ep_752/frame_085843.png,states/ep_752/state_085843.npy,images/ep_752/frame_085873.png,states/ep_752/state_085873.npy,actions/ep_752/action_085843to085872.npy
VLABench,robot,3rd,images/ep_434/frame_050090.png,states/ep_434/state_050090.npy,images/ep_434/frame_050120.png,states/ep_434/state_050120.npy,actions/ep_434/action_050090to050119.npy
VLABench,robot,3rd,images/ep_1847/frame_211967.png,states/ep_1847/state_211967.npy,images/ep_1847/frame_211997.png,states/ep_1847/state_211997.npy,actions/ep_1847/action_211967to211996.npy
VLABench,robot,3rd,images/ep_4161/frame_478168.png,states/ep_4161/state_478168.npy,images/ep_4161/frame_478198.png,states/ep_4161/state_478198.npy,actions/ep_4161/action_478168to478197.npy
VLABench,robot,3rd,images/ep_2144/frame_246231.png,states/ep_2144/state_246231.npy,images/ep_2144/frame_246261.png,states/ep_2144/state_246261.npy,actions/ep_2144/action_246231to246260.npy
VLABench,robot,3rd,images/ep_1744/frame_199477.png,states/ep_1744/state_199477.npy,images/ep_1744/frame_199507.png,states/ep_1744/state_199507.npy,actions/ep_1744/action_199477to199506.npy
VLABench,robot,3rd,images/ep_3464/frame_397655.png,states/ep_3464/state_397655.npy,images/ep_3464/frame_397685.png,states/ep_3464/state_397685.npy,actions/ep_3464/action_397655to397684.npy
VLABench,robot,3rd,images/ep_4397/frame_505995.png,states/ep_4397/state_505995.npy,images/ep_4397/frame_506025.png,states/ep_4397/state_506025.npy,actions/ep_4397/action_505995to506024.npy
VLABench,robot,3rd,images/ep_2435/frame_279978.png,states/ep_2435/state_279978.npy,images/ep_2435/frame_280008.png,states/ep_2435/state_280008.npy,actions/ep_2435/action_279978to280007.npy
VLABench,robot,3rd,images/ep_2553/frame_293219.png,states/ep_2553/state_293219.npy,images/ep_2553/frame_293249.png,states/ep_2553/state_293249.npy,actions/ep_2553/action_293219to293248.npy
VLABench,robot,3rd,images/ep_1675/frame_191574.png,states/ep_1675/state_191574.npy,images/ep_1675/frame_191604.png,states/ep_1675/state_191604.npy,actions/ep_1675/action_191574to191603.npy
VLABench,robot,3rd,images/ep_438/frame_050672.png,states/ep_438/state_050672.npy,images/ep_438/frame_050702.png,states/ep_438/state_050702.npy,actions/ep_438/action_050672to050701.npy
VLABench,robot,3rd,images/ep_2374/frame_272587.png,states/ep_2374/state_272587.npy,images/ep_2374/frame_272617.png,states/ep_2374/state_272617.npy,actions/ep_2374/action_272587to272616.npy
VLABench,robot,3rd,images/ep_587/frame_066283.png,states/ep_587/state_066283.npy,images/ep_587/frame_066313.png,states/ep_587/state_066313.npy,actions/ep_587/action_066283to066312.npy
VLABench,robot,3rd,images/ep_4191/frame_481151.png,states/ep_4191/state_481151.npy,images/ep_4191/frame_481181.png,states/ep_4191/state_481181.npy,actions/ep_4191/action_481151to481180.npy
VLABench,robot,3rd,images/ep_2158/frame_248016.png,states/ep_2158/state_248016.npy,images/ep_2158/frame_248046.png,states/ep_2158/state_248046.npy,actions/ep_2158/action_248016to248045.npy
